tick_num,received_at,instrument,ts,ts_ist,ltp,bid,ask,volume,oi,iv_pct,theta,strike,expiry
5337,2026-03-13 15:32:33.399,NSE_INDEX|Nifty 50,1773375877443,2026-03-13 09:54:37,23367.55,23344.18,23390.92,5337,0.0,0.0,0.0,,None
5338,2026-03-13 15:32:33.399,NSE_INDEX|Nifty 50,1773375879034,2026-03-13 09:54:39,23366.95,23343.58,23390.32,5338,0.0,0.0,0.0,,None
5339,2026-03-13 15:32:33.400,NSE_INDEX|Nifty 50,1773375879443,2026-03-13 09:54:39,23366.75,23343.38,23390.12,5339,0.0,0.0,0.0,,None
5340,2026-03-13 15:32:33.400,NSE_INDEX|Nifty 50,1773375879979,2026-03-13 09:54:39,23367.05,23343.68,23390.42,5340,0.0,0.0,0.0,,None
5341,2026-03-13 15:32:33.400,NSE_INDEX|Nifty 50,1773375880471,2026-03-13 09:54:40,23367.45,23344.08,23390.82,5341,0.0,0.0,0.0,,None
5342,2026-03-13 15:32:33.401,NSE_INDEX|Nifty 50,1773375881478,2026-03-13 09:54:41,23366.95,23343.58,23390.32,5342,0.0,0.0,0.0,,None
5343,2026-03-13 15:32:33.401,NSE_INDEX|Nifty 50,1773375881943,2026-03-13 09:54:41,23366.85,23343.48,23390.22,5343,0.0,0.0,0.0,,None
5344,2026-03-13 15:32:33.401,NSE_INDEX|Nifty 50,1773375882456,2026-03-13 09:54:42,23367.0,23343.63,23390.37,5344,0.0,0.0,0.0,,None
5345,2026-03-13 15:32:33.402,NSE_INDEX|Nifty 50,1773375882944,2026-03-13 09:54:42,23369.85,23346.48,23393.22,5345,0.0,0.0,0.0,,None
5346,2026-03-13 15:32:33.402,NSE_INDEX|Nifty 50,1773375883495,2026-03-13 09:54:43,23368.65,23345.28,23392.02,5346,0.0,0.0,0.0,,None
5347,2026-03-13 15:32:33.402,NSE_INDEX|Nifty 50,1773375884657,2026-03-13 09:54:44,23368.95,23345.58,23392.32,5347,0.0,0.0,0.0,,None
5348,2026-03-13 15:32:33.402,NSE_INDEX|Nifty 50,1773375884940,2026-03-13 09:54:44,23368.1,23344.73,23391.47,5348,0.0,0.0,0.0,,None
5349,2026-03-13 15:32:33.403,NSE_INDEX|Nifty 50,1773375885556,2026-03-13 09:54:45,23369.35,23345.98,23392.72,5349,0.0,0.0,0.0,,None
5350,2026-03-13 15:32:33.403,NSE_INDEX|Nifty 50,1773375886488,2026-03-13 09:54:46,23369.4,23346.03,23392.77,5350,0.0,0.0,0.0,,None
5351,2026-03-13 15:32:33.403,NSE_INDEX|Nifty 50,1773375887037,2026-03-13 09:54:47,23368.95,23345.58,23392.32,5351,0.0,0.0,0.0,,None
5352,2026-03-13 15:32:33.404,NSE_INDEX|Nifty 50,1773375887497,2026-03-13 09:54:47,23369.3,23345.93,23392.67,5352,0.0,0.0,0.0,,None
5353,2026-03-13 15:32:33.404,NSE_INDEX|Nifty 50,1773375888019,2026-03-13 09:54:48,23368.9,23345.53,23392.27,5353,0.0,0.0,0.0,,None
5354,2026-03-13 15:32:33.404,NSE_INDEX|Nifty 50,1773375888464,2026-03-13 09:54:48,23369.5,23346.13,23392.87,5354,0.0,0.0,0.0,,None
5355,2026-03-13 15:32:33.405,NSE_INDEX|Nifty 50,1773375888999,2026-03-13 09:54:48,23368.25,23344.88,23391.62,5355,0.0,0.0,0.0,,None
5356,2026-03-13 15:32:33.405,NSE_INDEX|Nifty 50,1773375889443,2026-03-13 09:54:49,23369.85,23346.48,23393.22,5356,0.0,0.0,0.0,,None
5357,2026-03-13 15:32:33.405,NSE_INDEX|Nifty 50,1773375889974,2026-03-13 09:54:49,23369.2,23345.83,23392.57,5357,0.0,0.0,0.0,,None
5358,2026-03-13 15:32:33.406,NSE_INDEX|Nifty 50,1773375891443,2026-03-13 09:54:51,23369.6,23346.23,23392.97,5358,0.0,0.0,0.0,,None
5359,2026-03-13 15:32:33.406,NSE_INDEX|Nifty 50,1773375892009,2026-03-13 09:54:52,23368.8,23345.43,23392.17,5359,0.0,0.0,0.0,,None
5360,2026-03-13 15:32:33.406,NSE_INDEX|Nifty 50,1773375893003,2026-03-13 09:54:53,23368.85,23345.48,23392.22,5360,0.0,0.0,0.0,,None
5361,2026-03-13 15:32:33.406,NSE_INDEX|Nifty 50,1773375893473,2026-03-13 09:54:53,23370.05,23346.68,23393.42,5361,0.0,0.0,0.0,,None
5362,2026-03-13 15:32:33.407,NSE_INDEX|Nifty 50,1773375894509,2026-03-13 09:54:54,23366.3,23342.93,23389.67,5362,0.0,0.0,0.0,,None
5363,2026-03-13 15:32:33.407,NSE_INDEX|Nifty 50,1773375894943,2026-03-13 09:54:54,23367.1,23343.73,23390.47,5363,0.0,0.0,0.0,,None
5364,2026-03-13 15:32:33.407,NSE_INDEX|Nifty 50,1773375895550,2026-03-13 09:54:55,23366.45,23343.08,23389.82,5364,0.0,0.0,0.0,,None
5365,2026-03-13 15:32:33.408,NSE_INDEX|Nifty 50,1773375895943,2026-03-13 09:54:55,23365.65,23342.28,23389.02,5365,0.0,0.0,0.0,,None
5366,2026-03-13 15:32:33.408,NSE_INDEX|Nifty 50,1773375896506,2026-03-13 09:54:56,23364.3,23340.94,23387.66,5366,0.0,0.0,0.0,,None
5367,2026-03-13 15:32:33.408,NSE_INDEX|Nifty 50,1773375896943,2026-03-13 09:54:56,23364.25,23340.89,23387.61,5367,0.0,0.0,0.0,,None
5368,2026-03-13 15:32:33.409,NSE_INDEX|Nifty 50,1773375897570,2026-03-13 09:54:57,23364.75,23341.39,23388.11,5368,0.0,0.0,0.0,,None
5369,2026-03-13 15:32:33.409,NSE_INDEX|Nifty 50,1773375897945,2026-03-13 09:54:57,23365.4,23342.03,23388.77,5369,0.0,0.0,0.0,,None
5370,2026-03-13 15:32:33.409,NSE_INDEX|Nifty 50,1773375898536,2026-03-13 09:54:58,23366.1,23342.73,23389.47,5370,0.0,0.0,0.0,,None
5371,2026-03-13 15:32:33.409,NSE_INDEX|Nifty 50,1773375899008,2026-03-13 09:54:59,23363.85,23340.49,23387.21,5371,0.0,0.0,0.0,,None
5372,2026-03-13 15:32:33.410,NSE_INDEX|Nifty 50,1773375899531,2026-03-13 09:54:59,23363.5,23340.14,23386.86,5372,0.0,0.0,0.0,,None
5373,2026-03-13 15:32:33.410,NSE_INDEX|Nifty 50,1773375899995,2026-03-13 09:54:59,23363.1,23339.74,23386.46,5373,0.0,0.0,0.0,,None
5374,2026-03-13 15:32:33.410,NSE_INDEX|Nifty 50,1773375901014,2026-03-13 09:55:01,23363.4,23340.04,23386.76,5374,0.0,0.0,0.0,,None
5375,2026-03-13 15:32:33.411,NSE_INDEX|Nifty 50,1773375901471,2026-03-13 09:55:01,23364.2,23340.84,23387.56,5375,0.0,0.0,0.0,,None
5376,2026-03-13 15:32:33.411,NSE_INDEX|Nifty 50,1773375902447,2026-03-13 09:55:02,23364.45,23341.09,23387.81,5376,0.0,0.0,0.0,,None
5377,2026-03-13 15:32:33.411,NSE_INDEX|Nifty 50,1773375903028,2026-03-13 09:55:03,23363.75,23340.39,23387.11,5377,0.0,0.0,0.0,,None
5378,2026-03-13 15:32:33.411,NSE_INDEX|Nifty 50,1773375904030,2026-03-13 09:55:04,23362.5,23339.14,23385.86,5378,0.0,0.0,0.0,,None
5379,2026-03-13 15:32:33.412,NSE_INDEX|Nifty 50,1773375904441,2026-03-13 09:55:04,23363.2,23339.84,23386.56,5379,0.0,0.0,0.0,,None
5380,2026-03-13 15:32:33.412,NSE_INDEX|Nifty 50,1773375905017,2026-03-13 09:55:05,23363.6,23340.24,23386.96,5380,0.0,0.0,0.0,,None
5381,2026-03-13 15:32:33.412,NSE_INDEX|Nifty 50,1773375905467,2026-03-13 09:55:05,23363.2,23339.84,23386.56,5381,0.0,0.0,0.0,,None
5382,2026-03-13 15:32:33.412,NSE_INDEX|Nifty 50,1773375906501,2026-03-13 09:55:06,23364.05,23340.69,23387.41,5382,0.0,0.0,0.0,,None
5383,2026-03-13 15:32:33.413,NSE_INDEX|Nifty 50,1773375906943,2026-03-13 09:55:06,23363.7,23340.34,23387.06,5383,0.0,0.0,0.0,,None
5384,2026-03-13 15:32:33.413,NSE_INDEX|Nifty 50,1773375908473,2026-03-13 09:55:08,23364.5,23341.14,23387.86,5384,0.0,0.0,0.0,,None
5385,2026-03-13 15:32:33.413,NSE_INDEX|Nifty 50,1773375908944,2026-03-13 09:55:08,23363.25,23339.89,23386.61,5385,0.0,0.0,0.0,,None
5386,2026-03-13 15:32:33.414,NSE_INDEX|Nifty 50,1773375909561,2026-03-13 09:55:09,23364.05,23340.69,23387.41,5386,0.0,0.0,0.0,,None
5387,2026-03-13 15:32:33.414,NSE_INDEX|Nifty 50,1773375909944,2026-03-13 09:55:09,23364.75,23341.39,23388.11,5387,0.0,0.0,0.0,,None
5388,2026-03-13 15:32:33.414,NSE_INDEX|Nifty 50,1773375910593,2026-03-13 09:55:10,23366.4,23343.03,23389.77,5388,0.0,0.0,0.0,,None
5389,2026-03-13 15:32:33.415,NSE_INDEX|Nifty 50,1773375910946,2026-03-13 09:55:10,23366.3,23342.93,23389.67,5389,0.0,0.0,0.0,,None
5390,2026-03-13 15:32:33.415,NSE_INDEX|Nifty 50,1773375912021,2026-03-13 09:55:12,23368.15,23344.78,23391.52,5390,0.0,0.0,0.0,,None
5391,2026-03-13 15:32:33.415,NSE_INDEX|Nifty 50,1773375912443,2026-03-13 09:55:12,23368.6,23345.23,23391.97,5391,0.0,0.0,0.0,,None
5392,2026-03-13 15:32:33.416,NSE_INDEX|Nifty 50,1773375913443,2026-03-13 09:55:13,23368.15,23344.78,23391.52,5392,0.0,0.0,0.0,,None
5393,2026-03-13 15:32:33.416,NSE_INDEX|Nifty 50,1773375914443,2026-03-13 09:55:14,23365.9,23342.53,23389.27,5393,0.0,0.0,0.0,,None
5394,2026-03-13 15:32:33.416,NSE_INDEX|Nifty 50,1773375914960,2026-03-13 09:55:14,23366.0,23342.63,23389.37,5394,0.0,0.0,0.0,,None
5395,2026-03-13 15:32:33.416,NSE_INDEX|Nifty 50,1773375915443,2026-03-13 09:55:15,23364.35,23340.99,23387.71,5395,0.0,0.0,0.0,,None
5396,2026-03-13 15:32:33.417,NSE_INDEX|Nifty 50,1773375917147,2026-03-13 09:55:17,23361.55,23338.19,23384.91,5396,0.0,0.0,0.0,,None
5397,2026-03-13 15:32:33.417,NSE_INDEX|Nifty 50,1773375917501,2026-03-13 09:55:17,23362.6,23339.24,23385.96,5397,0.0,0.0,0.0,,None
5398,2026-03-13 15:32:33.417,NSE_INDEX|Nifty 50,1773375917809,2026-03-13 09:55:17,23362.6,23339.24,23385.96,5398,0.0,0.0,0.0,,None
5399,2026-03-13 15:32:33.417,NSE_INDEX|Nifty 50,1773375917819,2026-03-13 09:55:17,23362.6,23339.24,23385.96,5399,0.0,0.0,0.0,,None
5400,2026-03-13 15:32:33.418,NSE_INDEX|Nifty 50,1773375917820,2026-03-13 09:55:17,23362.6,23339.24,23385.96,5400,0.0,0.0,0.0,,None
5401,2026-03-13 15:32:33.418,NSE_INDEX|Nifty 50,1773375917835,2026-03-13 09:55:17,23362.6,23339.24,23385.96,5401,0.0,0.0,0.0,,None
5402,2026-03-13 15:32:33.418,NSE_INDEX|Nifty 50,1773375917841,2026-03-13 09:55:17,23362.6,23339.24,23385.96,5402,0.0,0.0,0.0,,None
5403,2026-03-13 15:32:33.419,NSE_INDEX|Nifty 50,1773375917846,2026-03-13 09:55:17,23362.6,23339.24,23385.96,5403,0.0,0.0,0.0,,None
5404,2026-03-13 15:32:33.419,NSE_INDEX|Nifty 50,1773375917862,2026-03-13 09:55:17,23362.6,23339.24,23385.96,5404,0.0,0.0,0.0,,None
5405,2026-03-13 15:32:33.419,NSE_INDEX|Nifty 50,1773375917867,2026-03-13 09:55:17,23362.6,23339.24,23385.96,5405,0.0,0.0,0.0,,None
5406,2026-03-13 15:32:33.419,NSE_INDEX|Nifty 50,1773375917877,2026-03-13 09:55:17,23362.6,23339.24,23385.96,5406,0.0,0.0,0.0,,None
5407,2026-03-13 15:32:33.420,NSE_INDEX|Nifty 50,1773375918137,2026-03-13 09:55:18,23364.0,23340.64,23387.36,5407,0.0,0.0,0.0,,None
5408,2026-03-13 15:32:33.420,NSE_INDEX|Nifty 50,1773375918470,2026-03-13 09:55:18,23361.95,23338.59,23385.31,5408,0.0,0.0,0.0,,None
5409,2026-03-13 15:32:33.420,NSE_INDEX|Nifty 50,1773375918619,2026-03-13 09:55:18,23361.95,23338.59,23385.31,5409,0.0,0.0,0.0,,None
5410,2026-03-13 15:32:33.421,NSE_INDEX|Nifty 50,1773375918629,2026-03-13 09:55:18,23361.95,23338.59,23385.31,5410,0.0,0.0,0.0,,None
5411,2026-03-13 15:32:33.421,NSE_INDEX|Nifty 50,1773375918640,2026-03-13 09:55:18,23361.95,23338.59,23385.31,5411,0.0,0.0,0.0,,None
5412,2026-03-13 15:32:33.421,NSE_INDEX|Nifty 50,1773375918645,2026-03-13 09:55:18,23361.95,23338.59,23385.31,5412,0.0,0.0,0.0,,None
5413,2026-03-13 15:32:33.422,NSE_INDEX|Nifty 50,1773375918651,2026-03-13 09:55:18,23361.95,23338.59,23385.31,5413,0.0,0.0,0.0,,None
5414,2026-03-13 15:32:33.422,NSE_INDEX|Nifty 50,1773375918656,2026-03-13 09:55:18,23361.95,23338.59,23385.31,5414,0.0,0.0,0.0,,None
5415,2026-03-13 15:32:33.422,NSE_INDEX|Nifty 50,1773375918661,2026-03-13 09:55:18,23361.95,23338.59,23385.31,5415,0.0,0.0,0.0,,None
5416,2026-03-13 15:32:33.423,NSE_INDEX|Nifty 50,1773375918667,2026-03-13 09:55:18,23361.95,23338.59,23385.31,5416,0.0,0.0,0.0,,None
5417,2026-03-13 15:32:33.423,NSE_INDEX|Nifty 50,1773375918677,2026-03-13 09:55:18,23361.95,23338.59,23385.31,5417,0.0,0.0,0.0,,None
5418,2026-03-13 15:32:33.423,NSE_INDEX|Nifty 50,1773375918678,2026-03-13 09:55:18,23361.95,23338.59,23385.31,5418,0.0,0.0,0.0,,None
5419,2026-03-13 15:32:33.423,NSE_INDEX|Nifty 50,1773375919017,2026-03-13 09:55:19,23361.4,23338.04,23384.76,5419,0.0,0.0,0.0,,None
5420,2026-03-13 15:32:33.424,NSE_INDEX|Nifty 50,1773375919423,2026-03-13 09:55:19,23361.4,23338.04,23384.76,5420,0.0,0.0,0.0,,None
5421,2026-03-13 15:32:33.424,NSE_INDEX|Nifty 50,1773375919428,2026-03-13 09:55:19,23361.4,23338.04,23384.76,5421,0.0,0.0,0.0,,None
5422,2026-03-13 15:32:33.424,NSE_INDEX|Nifty 50,1773375919434,2026-03-13 09:55:19,23361.4,23338.04,23384.76,5422,0.0,0.0,0.0,,None
5423,2026-03-13 15:32:33.425,NSE_INDEX|Nifty 50,1773375919439,2026-03-13 09:55:19,23361.4,23338.04,23384.76,5423,0.0,0.0,0.0,,None
5424,2026-03-13 15:32:33.425,NSE_INDEX|Nifty 50,1773375919445,2026-03-13 09:55:19,23361.4,23338.04,23384.76,5424,0.0,0.0,0.0,,None
5425,2026-03-13 15:32:33.425,NSE_INDEX|Nifty 50,1773375919455,2026-03-13 09:55:19,23361.4,23338.04,23384.76,5425,0.0,0.0,0.0,,None
5426,2026-03-13 15:32:33.426,NSE_INDEX|Nifty 50,1773375919456,2026-03-13 09:55:19,23361.4,23338.04,23384.76,5426,0.0,0.0,0.0,,None
5427,2026-03-13 15:32:33.426,NSE_INDEX|Nifty 50,1773375919466,2026-03-13 09:55:19,23361.4,23338.04,23384.76,5427,0.0,0.0,0.0,,None
5428,2026-03-13 15:32:33.426,NSE_INDEX|Nifty 50,1773375919955,2026-03-13 09:55:19,23361.0,23337.64,23384.36,5428,0.0,0.0,0.0,,None
5429,2026-03-13 15:32:33.426,NSE_INDEX|Nifty 50,1773375920314,2026-03-13 09:55:20,23361.0,23337.64,23384.36,5429,0.0,0.0,0.0,,None
5430,2026-03-13 15:32:33.427,NSE_INDEX|Nifty 50,1773375920320,2026-03-13 09:55:20,23361.0,23337.64,23384.36,5430,0.0,0.0,0.0,,None
5431,2026-03-13 15:32:33.427,NSE_INDEX|Nifty 50,1773375920325,2026-03-13 09:55:20,23361.0,23337.64,23384.36,5431,0.0,0.0,0.0,,None
5432,2026-03-13 15:32:33.428,NSE_INDEX|Nifty 50,1773375920335,2026-03-13 09:55:20,23361.0,23337.64,23384.36,5432,0.0,0.0,0.0,,None
5433,2026-03-13 15:32:33.428,NSE_INDEX|Nifty 50,1773375920341,2026-03-13 09:55:20,23361.0,23337.64,23384.36,5433,0.0,0.0,0.0,,None
5434,2026-03-13 15:32:33.428,NSE_INDEX|Nifty 50,1773375920351,2026-03-13 09:55:20,23361.0,23337.64,23384.36,5434,0.0,0.0,0.0,,None
5435,2026-03-13 15:32:33.429,NSE_INDEX|Nifty 50,1773375920356,2026-03-13 09:55:20,23361.0,23337.64,23384.36,5435,0.0,0.0,0.0,,None
5436,2026-03-13 15:32:33.429,NSE_INDEX|Nifty 50,1773375920372,2026-03-13 09:55:20,23361.0,23337.64,23384.36,5436,0.0,0.0,0.0,,None
5437,2026-03-13 15:32:33.429,NSE_INDEX|Nifty 50,1773375920393,2026-03-13 09:55:20,23361.0,23337.64,23384.36,5437,0.0,0.0,0.0,,None
5438,2026-03-13 15:32:33.430,NSE_INDEX|Nifty 50,1773375920398,2026-03-13 09:55:20,23361.0,23337.64,23384.36,5438,0.0,0.0,0.0,,None
5439,2026-03-13 15:32:33.430,NSE_INDEX|Nifty 50,1773375920414,2026-03-13 09:55:20,23361.0,23337.64,23384.36,5439,0.0,0.0,0.0,,None
5440,2026-03-13 15:32:33.430,NSE_INDEX|Nifty 50,1773375920594,2026-03-13 09:55:20,23360.1,23336.74,23383.46,5440,0.0,0.0,0.0,,None
5441,2026-03-13 15:32:33.431,NSE_INDEX|Nifty 50,1773375920949,2026-03-13 09:55:20,23361.15,23337.79,23384.51,5441,0.0,0.0,0.0,,None
5442,2026-03-13 15:32:33.431,NSE_INDEX|Nifty 50,1773375921083,2026-03-13 09:55:21,23361.15,23337.79,23384.51,5442,0.0,0.0,0.0,,None
5443,2026-03-13 15:32:33.431,NSE_INDEX|Nifty 50,1773375921089,2026-03-13 09:55:21,23361.15,23337.79,23384.51,5443,0.0,0.0,0.0,,None
5444,2026-03-13 15:32:33.431,NSE_INDEX|Nifty 50,1773375921099,2026-03-13 09:55:21,23361.15,23337.79,23384.51,5444,0.0,0.0,0.0,,None
5445,2026-03-13 15:32:33.432,NSE_INDEX|Nifty 50,1773375921105,2026-03-13 09:55:21,23361.15,23337.79,23384.51,5445,0.0,0.0,0.0,,None
5446,2026-03-13 15:32:33.432,NSE_INDEX|Nifty 50,1773375921115,2026-03-13 09:55:21,23361.15,23337.79,23384.51,5446,0.0,0.0,0.0,,None
5447,2026-03-13 15:32:33.432,NSE_INDEX|Nifty 50,1773375921116,2026-03-13 09:55:21,23361.15,23337.79,23384.51,5447,0.0,0.0,0.0,,None
5448,2026-03-13 15:32:33.432,NSE_INDEX|Nifty 50,1773375921121,2026-03-13 09:55:21,23361.15,23337.79,23384.51,5448,0.0,0.0,0.0,,None
5449,2026-03-13 15:32:33.433,NSE_INDEX|Nifty 50,1773375921126,2026-03-13 09:55:21,23361.15,23337.79,23384.51,5449,0.0,0.0,0.0,,None
5450,2026-03-13 15:32:33.433,NSE_INDEX|Nifty 50,1773375921127,2026-03-13 09:55:21,23361.15,23337.79,23384.51,5450,0.0,0.0,0.0,,None
5451,2026-03-13 15:32:33.433,NSE_INDEX|Nifty 50,1773375921554,2026-03-13 09:55:21,23360.35,23336.99,23383.71,5451,0.0,0.0,0.0,,None
5452,2026-03-13 15:32:33.433,NSE_INDEX|Nifty 50,1773375921855,2026-03-13 09:55:21,23360.35,23336.99,23383.71,5452,0.0,0.0,0.0,,None
5453,2026-03-13 15:32:33.434,NSE_INDEX|Nifty 50,1773375921865,2026-03-13 09:55:21,23360.35,23336.99,23383.71,5453,0.0,0.0,0.0,,None
5454,2026-03-13 15:32:33.434,NSE_INDEX|Nifty 50,1773375921871,2026-03-13 09:55:21,23360.35,23336.99,23383.71,5454,0.0,0.0,0.0,,None
5455,2026-03-13 15:32:33.434,NSE_INDEX|Nifty 50,1773375921886,2026-03-13 09:55:21,23360.35,23336.99,23383.71,5455,0.0,0.0,0.0,,None
5456,2026-03-13 15:32:33.435,NSE_INDEX|Nifty 50,1773375921897,2026-03-13 09:55:21,23360.35,23336.99,23383.71,5456,0.0,0.0,0.0,,None
5457,2026-03-13 15:32:33.435,NSE_INDEX|Nifty 50,1773375921902,2026-03-13 09:55:21,23360.35,23336.99,23383.71,5457,0.0,0.0,0.0,,None
5458,2026-03-13 15:32:33.435,NSE_INDEX|Nifty 50,1773375921908,2026-03-13 09:55:21,23360.35,23336.99,23383.71,5458,0.0,0.0,0.0,,None
5459,2026-03-13 15:32:33.436,NSE_INDEX|Nifty 50,1773375921913,2026-03-13 09:55:21,23360.35,23336.99,23383.71,5459,0.0,0.0,0.0,,None
5460,2026-03-13 15:32:33.436,NSE_INDEX|Nifty 50,1773375921952,2026-03-13 09:55:21,23360.35,23336.99,23383.71,5460,0.0,0.0,0.0,,None
5461,2026-03-13 15:32:33.436,NSE_INDEX|Nifty 50,1773375921958,2026-03-13 09:55:21,23360.35,23336.99,23383.71,5461,0.0,0.0,0.0,,None
5462,2026-03-13 15:32:33.436,NSE_INDEX|Nifty 50,1773375922006,2026-03-13 09:55:22,23360.5,23337.14,23383.86,5462,0.0,0.0,0.0,,None
5463,2026-03-13 15:32:33.437,NSE_INDEX|Nifty 50,1773375922604,2026-03-13 09:55:22,23357.9,23334.54,23381.26,5463,0.0,0.0,0.0,,None
5464,2026-03-13 15:32:33.437,NSE_INDEX|Nifty 50,1773375922752,2026-03-13 09:55:22,23357.9,23334.54,23381.26,5464,0.0,0.0,0.0,,None
5465,2026-03-13 15:32:33.437,NSE_INDEX|Nifty 50,1773375922768,2026-03-13 09:55:22,23357.9,23334.54,23381.26,5465,0.0,0.0,0.0,,None
5466,2026-03-13 15:32:33.437,NSE_INDEX|Nifty 50,1773375922773,2026-03-13 09:55:22,23357.9,23334.54,23381.26,5466,0.0,0.0,0.0,,None
5467,2026-03-13 15:32:33.438,NSE_INDEX|Nifty 50,1773375922783,2026-03-13 09:55:22,23357.9,23334.54,23381.26,5467,0.0,0.0,0.0,,None
5468,2026-03-13 15:32:33.438,NSE_INDEX|Nifty 50,1773375922794,2026-03-13 09:55:22,23357.9,23334.54,23381.26,5468,0.0,0.0,0.0,,None
5469,2026-03-13 15:32:33.438,NSE_INDEX|Nifty 50,1773375922804,2026-03-13 09:55:22,23357.9,23334.54,23381.26,5469,0.0,0.0,0.0,,None
5470,2026-03-13 15:32:33.438,NSE_INDEX|Nifty 50,1773375922809,2026-03-13 09:55:22,23357.9,23334.54,23381.26,5470,0.0,0.0,0.0,,None
5471,2026-03-13 15:32:33.439,NSE_INDEX|Nifty 50,1773375922815,2026-03-13 09:55:22,23357.9,23334.54,23381.26,5471,0.0,0.0,0.0,,None
5472,2026-03-13 15:32:33.439,NSE_INDEX|Nifty 50,1773375922825,2026-03-13 09:55:22,23357.9,23334.54,23381.26,5472,0.0,0.0,0.0,,None
5473,2026-03-13 15:32:33.439,NSE_INDEX|Nifty 50,1773375922841,2026-03-13 09:55:22,23357.9,23334.54,23381.26,5473,0.0,0.0,0.0,,None
5474,2026-03-13 15:32:33.440,NSE_INDEX|Nifty 50,1773375922846,2026-03-13 09:55:22,23357.9,23334.54,23381.26,5474,0.0,0.0,0.0,,None
5475,2026-03-13 15:32:33.440,NSE_INDEX|Nifty 50,1773375922852,2026-03-13 09:55:22,23357.9,23334.54,23381.26,5475,0.0,0.0,0.0,,None
5476,2026-03-13 15:32:33.440,NSE_INDEX|Nifty 50,1773375923046,2026-03-13 09:55:23,23357.6,23334.24,23380.96,5476,0.0,0.0,0.0,,None
5477,2026-03-13 15:32:33.440,NSE_INDEX|Nifty 50,1773375923479,2026-03-13 09:55:23,23357.6,23334.24,23380.96,5477,0.0,0.0,0.0,,None
5478,2026-03-13 15:32:33.441,NSE_INDEX|Nifty 50,1773375923484,2026-03-13 09:55:23,23357.6,23334.24,23380.96,5478,0.0,0.0,0.0,,None
5479,2026-03-13 15:32:33.441,NSE_INDEX|Nifty 50,1773375923489,2026-03-13 09:55:23,23357.6,23334.24,23380.96,5479,0.0,0.0,0.0,,None
5480,2026-03-13 15:32:33.441,NSE_INDEX|Nifty 50,1773375923500,2026-03-13 09:55:23,23357.6,23334.24,23380.96,5480,0.0,0.0,0.0,,None
5481,2026-03-13 15:32:33.442,NSE_INDEX|Nifty 50,1773375923511,2026-03-13 09:55:23,23357.6,23334.24,23380.96,5481,0.0,0.0,0.0,,None
5482,2026-03-13 15:32:33.442,NSE_INDEX|Nifty 50,1773375923516,2026-03-13 09:55:23,23357.6,23334.24,23380.96,5482,0.0,0.0,0.0,,None
5483,2026-03-13 15:32:33.442,NSE_INDEX|Nifty 50,1773375923526,2026-03-13 09:55:23,23357.6,23334.24,23380.96,5483,0.0,0.0,0.0,,None
5484,2026-03-13 15:32:33.442,NSE_INDEX|Nifty 50,1773375923821,2026-03-13 09:55:23,23357.45,23334.09,23380.81,5484,0.0,0.0,0.0,,None
5485,2026-03-13 15:32:33.443,NSE_INDEX|Nifty 50,1773375923845,2026-03-13 09:55:23,23357.45,23334.09,23380.81,5485,0.0,0.0,0.0,,None
5486,2026-03-13 15:32:33.443,NSE_INDEX|Nifty 50,1773375923851,2026-03-13 09:55:23,23357.45,23334.09,23380.81,5486,0.0,0.0,0.0,,None
5487,2026-03-13 15:32:33.443,NSE_INDEX|Nifty 50,1773375923856,2026-03-13 09:55:23,23357.45,23334.09,23380.81,5487,0.0,0.0,0.0,,None
5488,2026-03-13 15:32:33.444,NSE_INDEX|Nifty 50,1773375923872,2026-03-13 09:55:23,23357.45,23334.09,23380.81,5488,0.0,0.0,0.0,,None
5489,2026-03-13 15:32:33.444,NSE_INDEX|Nifty 50,1773375923888,2026-03-13 09:55:23,23357.45,23334.09,23380.81,5489,0.0,0.0,0.0,,None
5490,2026-03-13 15:32:33.444,NSE_INDEX|Nifty 50,1773375923893,2026-03-13 09:55:23,23357.45,23334.09,23380.81,5490,0.0,0.0,0.0,,None
5491,2026-03-13 15:32:33.445,NSE_INDEX|Nifty 50,1773375923894,2026-03-13 09:55:23,23357.45,23334.09,23380.81,5491,0.0,0.0,0.0,,None
5492,2026-03-13 15:32:33.445,NSE_INDEX|Nifty 50,1773375923982,2026-03-13 09:55:23,23356.9,23333.54,23380.26,5492,0.0,0.0,0.0,,None
5493,2026-03-13 15:32:33.445,NSE_INDEX|Nifty 50,1773375924476,2026-03-13 09:55:24,23356.9,23333.54,23380.26,5493,0.0,0.0,0.0,,None
5494,2026-03-13 15:32:33.445,NSE_INDEX|Nifty 50,1773375924477,2026-03-13 09:55:24,23356.9,23333.54,23380.26,5494,0.0,0.0,0.0,,None
5495,2026-03-13 15:32:33.446,NSE_INDEX|Nifty 50,1773375924482,2026-03-13 09:55:24,23356.9,23333.54,23380.26,5495,0.0,0.0,0.0,,None
5496,2026-03-13 15:32:33.446,NSE_INDEX|Nifty 50,1773375924488,2026-03-13 09:55:24,23356.9,23333.54,23380.26,5496,0.0,0.0,0.0,,None
5497,2026-03-13 15:32:33.446,NSE_INDEX|Nifty 50,1773375924493,2026-03-13 09:55:24,23356.9,23333.54,23380.26,5497,0.0,0.0,0.0,,None
5498,2026-03-13 15:32:33.447,NSE_INDEX|Nifty 50,1773375924504,2026-03-13 09:55:24,23356.9,23333.54,23380.26,5498,0.0,0.0,0.0,,None
