tick_num,received_at,instrument,ts,ts_ist,ltp,oi,strike,expiry
3983,2026-03-12 17:59:55.026,NSE_INDEX|Nifty 50,1773288977589,2026-03-12 09:46:17,23615.1,0.0,,None
3984,2026-03-12 17:59:55.027,NSE_INDEX|Nifty 50,1773288977605,2026-03-12 09:46:17,23615.1,0.0,,None
3985,2026-03-12 17:59:55.027,NSE_INDEX|Nifty 50,1773288977610,2026-03-12 09:46:17,23615.1,0.0,,None
3986,2026-03-12 17:59:55.027,NSE_INDEX|Nifty 50,1773288977611,2026-03-12 09:46:17,23615.1,0.0,,None
3987,2026-03-12 17:59:55.027,NSE_INDEX|Nifty 50,1773288977621,2026-03-12 09:46:17,23615.1,0.0,,None
3988,2026-03-12 17:59:55.028,NSE_INDEX|Nifty 50,1773288977626,2026-03-12 09:46:17,23615.1,0.0,,None
3989,2026-03-12 17:59:55.028,NSE_INDEX|Nifty 50,1773288977637,2026-03-12 09:46:17,23615.1,0.0,,None
3990,2026-03-12 17:59:55.028,NSE_INDEX|Nifty 50,1773288977653,2026-03-12 09:46:17,23615.1,0.0,,None
3991,2026-03-12 17:59:55.029,NSE_INDEX|Nifty 50,1773288977903,2026-03-12 09:46:17,23613.05,0.0,,None
3992,2026-03-12 17:59:55.029,NSE_INDEX|Nifty 50,1773288978247,2026-03-12 09:46:18,23613.05,0.0,,None
3993,2026-03-12 17:59:55.029,NSE_INDEX|Nifty 50,1773288978257,2026-03-12 09:46:18,23613.05,0.0,,None
3994,2026-03-12 17:59:55.029,NSE_INDEX|Nifty 50,1773288978268,2026-03-12 09:46:18,23613.05,0.0,,None
3995,2026-03-12 17:59:55.029,NSE_INDEX|Nifty 50,1773288978283,2026-03-12 09:46:18,23613.05,0.0,,None
3996,2026-03-12 17:59:55.029,NSE_INDEX|Nifty 50,1773288978294,2026-03-12 09:46:18,23613.05,0.0,,None
3997,2026-03-12 17:59:55.030,NSE_INDEX|Nifty 50,1773288978304,2026-03-12 09:46:18,23613.05,0.0,,None
3998,2026-03-12 17:59:55.030,NSE_INDEX|Nifty 50,1773288978310,2026-03-12 09:46:18,23613.05,0.0,,None
3999,2026-03-12 17:59:55.030,NSE_INDEX|Nifty 50,1773288978320,2026-03-12 09:46:18,23613.05,0.0,,None
4000,2026-03-12 17:59:55.030,NSE_INDEX|Nifty 50,1773288978330,2026-03-12 09:46:18,23613.05,0.0,,None
4001,2026-03-12 17:59:55.030,NSE_INDEX|Nifty 50,1773288978331,2026-03-12 09:46:18,23613.05,0.0,,None
4002,2026-03-12 17:59:55.031,NSE_INDEX|Nifty 50,1773288978336,2026-03-12 09:46:18,23613.05,0.0,,None
4003,2026-03-12 17:59:55.031,NSE_INDEX|Nifty 50,1773288978451,2026-03-12 09:46:18,23613.85,0.0,,None
4004,2026-03-12 17:59:55.032,NSE_INDEX|Nifty 50,1773288978903,2026-03-12 09:46:18,23613.85,0.0,,None
4005,2026-03-12 17:59:55.032,NSE_INDEX|Nifty 50,1773288978913,2026-03-12 09:46:18,23613.85,0.0,,None
4006,2026-03-12 17:59:55.032,NSE_INDEX|Nifty 50,1773288978919,2026-03-12 09:46:18,23613.85,0.0,,None
4007,2026-03-12 17:59:55.032,NSE_INDEX|Nifty 50,1773288978929,2026-03-12 09:46:18,23613.85,0.0,,None
4008,2026-03-12 17:59:55.033,NSE_INDEX|Nifty 50,1773288978934,2026-03-12 09:46:18,23613.75,0.0,,None
4009,2026-03-12 17:59:55.033,NSE_INDEX|Nifty 50,1773288979435,2026-03-12 09:46:19,23613.05,0.0,,None
4010,2026-03-12 17:59:55.033,NSE_INDEX|Nifty 50,1773288979587,2026-03-12 09:46:19,23613.05,0.0,,None
4011,2026-03-12 17:59:55.033,NSE_INDEX|Nifty 50,1773288979598,2026-03-12 09:46:19,23613.05,0.0,,None
4012,2026-03-12 17:59:55.034,NSE_INDEX|Nifty 50,1773288979603,2026-03-12 09:46:19,23613.05,0.0,,None
4013,2026-03-12 17:59:55.034,NSE_INDEX|Nifty 50,1773288979604,2026-03-12 09:46:19,23613.05,0.0,,None
4014,2026-03-12 17:59:55.034,NSE_INDEX|Nifty 50,1773288979614,2026-03-12 09:46:19,23613.05,0.0,,None
4015,2026-03-12 17:59:55.034,NSE_INDEX|Nifty 50,1773288979625,2026-03-12 09:46:19,23613.05,0.0,,None
4016,2026-03-12 17:59:55.035,NSE_INDEX|Nifty 50,1773288979630,2026-03-12 09:46:19,23613.05,0.0,,None
4017,2026-03-12 17:59:55.035,NSE_INDEX|Nifty 50,1773288979641,2026-03-12 09:46:19,23613.05,0.0,,None
4018,2026-03-12 17:59:55.035,NSE_INDEX|Nifty 50,1773288979857,2026-03-12 09:46:19,23612.8,0.0,,None
4019,2026-03-12 17:59:55.035,NSE_INDEX|Nifty 50,1773288980151,2026-03-12 09:46:20,23612.8,0.0,,None
4020,2026-03-12 17:59:55.035,NSE_INDEX|Nifty 50,1773288980152,2026-03-12 09:46:20,23612.8,0.0,,None
4021,2026-03-12 17:59:55.035,NSE_INDEX|Nifty 50,1773288980157,2026-03-12 09:46:20,23612.8,0.0,,None
4022,2026-03-12 17:59:55.036,NSE_INDEX|Nifty 50,1773288980162,2026-03-12 09:46:20,23612.8,0.0,,None
4023,2026-03-12 17:59:55.036,NSE_INDEX|Nifty 50,1773288980173,2026-03-12 09:46:20,23612.8,0.0,,None
4024,2026-03-12 17:59:55.036,NSE_INDEX|Nifty 50,1773288980183,2026-03-12 09:46:20,23612.8,0.0,,None
4025,2026-03-12 17:59:55.036,NSE_INDEX|Nifty 50,1773288980189,2026-03-12 09:46:20,23612.8,0.0,,None
4026,2026-03-12 17:59:55.036,NSE_INDEX|Nifty 50,1773288980199,2026-03-12 09:46:20,23612.8,0.0,,None
4027,2026-03-12 17:59:55.037,NSE_INDEX|Nifty 50,1773288980369,2026-03-12 09:46:20,23613.45,0.0,,None
4028,2026-03-12 17:59:55.037,NSE_INDEX|Nifty 50,1773288980812,2026-03-12 09:46:20,23613.45,0.0,,None
4029,2026-03-12 17:59:55.037,NSE_INDEX|Nifty 50,1773288980822,2026-03-12 09:46:20,23613.45,0.0,,None
4030,2026-03-12 17:59:55.038,NSE_INDEX|Nifty 50,1773288980838,2026-03-12 09:46:20,23613.45,0.0,,None
4031,2026-03-12 17:59:55.038,NSE_INDEX|Nifty 50,1773288980848,2026-03-12 09:46:20,23613.45,0.0,,None
4032,2026-03-12 17:59:55.038,NSE_INDEX|Nifty 50,1773288980849,2026-03-12 09:46:20,23613.45,0.0,,None
4033,2026-03-12 17:59:55.038,NSE_INDEX|Nifty 50,1773288980859,2026-03-12 09:46:20,23613.45,0.0,,None
4034,2026-03-12 17:59:55.038,NSE_INDEX|Nifty 50,1773288980869,2026-03-12 09:46:20,23613.45,0.0,,None
4035,2026-03-12 17:59:55.038,NSE_INDEX|Nifty 50,1773288980870,2026-03-12 09:46:20,23613.45,0.0,,None
4036,2026-03-12 17:59:55.039,NSE_INDEX|Nifty 50,1773288980880,2026-03-12 09:46:20,23613.45,0.0,,None
4037,2026-03-12 17:59:55.039,NSE_INDEX|Nifty 50,1773288980896,2026-03-12 09:46:20,23613.45,0.0,,None
4038,2026-03-12 17:59:55.039,NSE_INDEX|Nifty 50,1773288980901,2026-03-12 09:46:20,23613.45,0.0,,None
4039,2026-03-12 17:59:55.039,NSE_INDEX|Nifty 50,1773288981419,2026-03-12 09:46:21,23612.65,0.0,,None
4040,2026-03-12 17:59:55.039,NSE_INDEX|Nifty 50,1773288981774,2026-03-12 09:46:21,23612.65,0.0,,None
4041,2026-03-12 17:59:55.040,NSE_INDEX|Nifty 50,1773288981789,2026-03-12 09:46:21,23612.65,0.0,,None
4042,2026-03-12 17:59:55.040,NSE_INDEX|Nifty 50,1773288981800,2026-03-12 09:46:21,23612.65,0.0,,None
4043,2026-03-12 17:59:55.040,NSE_INDEX|Nifty 50,1773288981805,2026-03-12 09:46:21,23612.65,0.0,,None
4044,2026-03-12 17:59:55.040,NSE_INDEX|Nifty 50,1773288981821,2026-03-12 09:46:21,23612.65,0.0,,None
4045,2026-03-12 17:59:55.040,NSE_INDEX|Nifty 50,1773288981831,2026-03-12 09:46:21,23612.65,0.0,,None
4046,2026-03-12 17:59:55.041,NSE_INDEX|Nifty 50,1773288981837,2026-03-12 09:46:21,23612.65,0.0,,None
4047,2026-03-12 17:59:55.041,NSE_INDEX|Nifty 50,1773288981996,2026-03-12 09:46:21,23611.65,0.0,,None
4048,2026-03-12 17:59:55.041,NSE_INDEX|Nifty 50,1773288982352,2026-03-12 09:46:22,23611.35,0.0,,None
4049,2026-03-12 17:59:55.042,NSE_INDEX|Nifty 50,1773288982947,2026-03-12 09:46:22,23610.75,0.0,,None
4050,2026-03-12 17:59:55.042,NSE_INDEX|Nifty 50,1773288983857,2026-03-12 09:46:23,23610.5,0.0,,None
4051,2026-03-12 17:59:55.042,NSE_INDEX|Nifty 50,1773288984875,2026-03-12 09:46:24,23610.7,0.0,,None
4052,2026-03-12 17:59:55.042,NSE_INDEX|Nifty 50,1773288985957,2026-03-12 09:46:25,23610.2,0.0,,None
4053,2026-03-12 17:59:55.043,NSE_INDEX|Nifty 50,1773288986356,2026-03-12 09:46:26,23611.7,0.0,,None
4054,2026-03-12 17:59:55.043,NSE_INDEX|Nifty 50,1773288987408,2026-03-12 09:46:27,23612.15,0.0,,None
4055,2026-03-12 17:59:55.044,NSE_INDEX|Nifty 50,1773288987900,2026-03-12 09:46:27,23611.85,0.0,,None
4056,2026-03-12 17:59:55.044,NSE_INDEX|Nifty 50,1773288988410,2026-03-12 09:46:28,23611.95,0.0,,None
4057,2026-03-12 17:59:55.047,NSE_INDEX|Nifty 50,1773288988857,2026-03-12 09:46:28,23611.3,0.0,,None
4058,2026-03-12 17:59:55.051,NSE_INDEX|Nifty 50,1773288989359,2026-03-12 09:46:29,23610.9,0.0,,None
4059,2026-03-12 17:59:55.052,NSE_INDEX|Nifty 50,1773288989852,2026-03-12 09:46:29,23609.75,0.0,,None
4060,2026-03-12 17:59:55.052,NSE_INDEX|Nifty 50,1773288991435,2026-03-12 09:46:31,23612.1,0.0,,None
4061,2026-03-12 17:59:55.053,NSE_INDEX|Nifty 50,1773288991897,2026-03-12 09:46:31,23612.5,0.0,,None
4062,2026-03-12 17:59:55.054,NSE_INDEX|Nifty 50,1773288992857,2026-03-12 09:46:32,23611.6,0.0,,None
4063,2026-03-12 17:59:55.054,NSE_INDEX|Nifty 50,1773288993385,2026-03-12 09:46:33,23612.05,0.0,,None
4064,2026-03-12 17:59:55.055,NSE_INDEX|Nifty 50,1773288993860,2026-03-12 09:46:33,23611.15,0.0,,None
4065,2026-03-12 17:59:55.055,NSE_INDEX|Nifty 50,1773288994931,2026-03-12 09:46:34,23611.75,0.0,,None
4066,2026-03-12 17:59:55.055,NSE_INDEX|Nifty 50,1773288996896,2026-03-12 09:46:36,23612.05,0.0,,None
4067,2026-03-12 17:59:55.055,NSE_INDEX|Nifty 50,1773288998363,2026-03-12 09:46:38,23612.6,0.0,,None
4068,2026-03-12 17:59:55.056,NSE_INDEX|Nifty 50,1773288998883,2026-03-12 09:46:38,23613.45,0.0,,None
4069,2026-03-12 17:59:55.056,NSE_INDEX|Nifty 50,1773288999376,2026-03-12 09:46:39,23613.05,0.0,,None
4070,2026-03-12 17:59:55.056,NSE_INDEX|Nifty 50,1773288999886,2026-03-12 09:46:39,23612.2,0.0,,None
4071,2026-03-12 17:59:55.056,NSE_INDEX|Nifty 50,1773289000429,2026-03-12 09:46:40,23614.15,0.0,,None
4072,2026-03-12 17:59:55.057,NSE_INDEX|Nifty 50,1773289001413,2026-03-12 09:46:41,23614.55,0.0,,None
4073,2026-03-12 17:59:55.057,NSE_INDEX|Nifty 50,1773289001856,2026-03-12 09:46:41,23613.7,0.0,,None
4074,2026-03-12 17:59:55.058,NSE_INDEX|Nifty 50,1773289002425,2026-03-12 09:46:42,23614.45,0.0,,None
4075,2026-03-12 17:59:55.058,NSE_INDEX|Nifty 50,1773289002872,2026-03-12 09:46:42,23614.9,0.0,,None
4076,2026-03-12 17:59:55.059,NSE_INDEX|Nifty 50,1773289004854,2026-03-12 09:46:44,23614.45,0.0,,None
4077,2026-03-12 17:59:55.060,NSE_INDEX|Nifty 50,1773289005368,2026-03-12 09:46:45,23614.65,0.0,,None
4078,2026-03-12 17:59:55.060,NSE_INDEX|Nifty 50,1773289005862,2026-03-12 09:46:45,23613.3,0.0,,None
4079,2026-03-12 17:59:55.061,NSE_INDEX|Nifty 50,1773289006929,2026-03-12 09:46:46,23613.05,0.0,,None
4080,2026-03-12 17:59:55.061,NSE_INDEX|Nifty 50,1773289007371,2026-03-12 09:46:47,23615.05,0.0,,None
4081,2026-03-12 17:59:55.061,NSE_INDEX|Nifty 50,1773289008358,2026-03-12 09:46:48,23615.15,0.0,,None
4082,2026-03-12 17:59:55.061,NSE_INDEX|Nifty 50,1773289008857,2026-03-12 09:46:48,23614.85,0.0,,None
4083,2026-03-12 17:59:55.062,NSE_INDEX|Nifty 50,1773289009427,2026-03-12 09:46:49,23615.55,0.0,,None
4084,2026-03-12 17:59:55.062,NSE_INDEX|Nifty 50,1773289009898,2026-03-12 09:46:49,23613.5,0.0,,None
4085,2026-03-12 17:59:55.062,NSE_INDEX|Nifty 50,1773289010357,2026-03-12 09:46:50,23614.0,0.0,,None
4086,2026-03-12 17:59:55.063,NSE_INDEX|Nifty 50,1773289011357,2026-03-12 09:46:51,23614.3,0.0,,None
4087,2026-03-12 17:59:55.063,NSE_INDEX|Nifty 50,1773289011876,2026-03-12 09:46:51,23609.75,0.0,,None
4088,2026-03-12 17:59:55.063,NSE_INDEX|Nifty 50,1773289012381,2026-03-12 09:46:52,23609.8,0.0,,None
4089,2026-03-12 17:59:55.064,NSE_INDEX|Nifty 50,1773289013457,2026-03-12 09:46:53,23608.2,0.0,,None
4090,2026-03-12 17:59:55.064,NSE_INDEX|Nifty 50,1773289013856,2026-03-12 09:46:53,23608.1,0.0,,None
4091,2026-03-12 17:59:55.064,NSE_INDEX|Nifty 50,1773289014396,2026-03-12 09:46:54,23607.75,0.0,,None
4092,2026-03-12 17:59:55.064,NSE_INDEX|Nifty 50,1773289015385,2026-03-12 09:46:55,23607.95,0.0,,None
4093,2026-03-12 17:59:55.065,NSE_INDEX|Nifty 50,1773289015916,2026-03-12 09:46:55,23605.95,0.0,,None
4094,2026-03-12 17:59:55.065,NSE_INDEX|Nifty 50,1773289016860,2026-03-12 09:46:56,23603.9,0.0,,None
4095,2026-03-12 17:59:55.065,NSE_INDEX|Nifty 50,1773289017887,2026-03-12 09:46:57,23602.2,0.0,,None
4096,2026-03-12 17:59:55.066,NSE_INDEX|Nifty 50,1773289018408,2026-03-12 09:46:58,23605.35,0.0,,None
4097,2026-03-12 17:59:55.066,NSE_INDEX|Nifty 50,1773289019376,2026-03-12 09:46:59,23600.4,0.0,,None
4098,2026-03-12 17:59:55.066,NSE_INDEX|Nifty 50,1773289019920,2026-03-12 09:46:59,23600.55,0.0,,None
4099,2026-03-12 17:59:55.067,NSE_INDEX|Nifty 50,1773289020423,2026-03-12 09:47:00,23600.1,0.0,,None
4100,2026-03-12 17:59:55.067,NSE_INDEX|Nifty 50,1773289020892,2026-03-12 09:47:00,23599.7,0.0,,None
4101,2026-03-12 17:59:55.067,NSE_INDEX|Nifty 50,1773289021387,2026-03-12 09:47:01,23601.1,0.0,,None
4102,2026-03-12 17:59:55.068,NSE_INDEX|Nifty 50,1773289021924,2026-03-12 09:47:01,23601.15,0.0,,None
4103,2026-03-12 17:59:55.068,NSE_INDEX|Nifty 50,1773289022408,2026-03-12 09:47:02,23599.2,0.0,,None
4104,2026-03-12 17:59:55.068,NSE_INDEX|Nifty 50,1773289023016,2026-03-12 09:47:03,23598.85,0.0,,None
4105,2026-03-12 17:59:55.068,NSE_INDEX|Nifty 50,1773289023357,2026-03-12 09:47:03,23598.15,0.0,,None
4106,2026-03-12 17:59:55.069,NSE_INDEX|Nifty 50,1773289023925,2026-03-12 09:47:03,23597.9,0.0,,None
4107,2026-03-12 17:59:55.069,NSE_INDEX|Nifty 50,1773289024915,2026-03-12 09:47:04,23598.2,0.0,,None
4108,2026-03-12 17:59:55.069,NSE_INDEX|Nifty 50,1773289025444,2026-03-12 09:47:05,23600.2,0.0,,None
4109,2026-03-12 17:59:55.070,NSE_INDEX|Nifty 50,1773289025903,2026-03-12 09:47:05,23599.05,0.0,,None
4110,2026-03-12 17:59:55.070,NSE_INDEX|Nifty 50,1773289026382,2026-03-12 09:47:06,23598.4,0.0,,None
4111,2026-03-12 17:59:55.071,NSE_INDEX|Nifty 50,1773289026854,2026-03-12 09:47:06,23598.2,0.0,,None
4112,2026-03-12 17:59:55.071,NSE_INDEX|Nifty 50,1773289027361,2026-03-12 09:47:07,23597.5,0.0,,None
4113,2026-03-12 17:59:55.071,NSE_INDEX|Nifty 50,1773289027913,2026-03-12 09:47:07,23597.45,0.0,,None
4114,2026-03-12 17:59:55.072,NSE_INDEX|Nifty 50,1773289028398,2026-03-12 09:47:08,23597.95,0.0,,None
4115,2026-03-12 17:59:55.072,NSE_INDEX|Nifty 50,1773289028883,2026-03-12 09:47:08,23599.5,0.0,,None
4116,2026-03-12 17:59:55.072,NSE_INDEX|Nifty 50,1773289029433,2026-03-12 09:47:09,23598.9,0.0,,None
4117,2026-03-12 17:59:55.072,NSE_INDEX|Nifty 50,1773289029876,2026-03-12 09:47:09,23598.05,0.0,,None
4118,2026-03-12 17:59:55.072,NSE_INDEX|Nifty 50,1773289030369,2026-03-12 09:47:10,23602.0,0.0,,None
4119,2026-03-12 17:59:55.073,NSE_INDEX|Nifty 50,1773289030864,2026-03-12 09:47:10,23601.5,0.0,,None
4120,2026-03-12 17:59:55.073,NSE_INDEX|Nifty 50,1773289032354,2026-03-12 09:47:12,23601.25,0.0,,None
4121,2026-03-12 17:59:55.073,NSE_INDEX|Nifty 50,1773289033354,2026-03-12 09:47:13,23601.1,0.0,,None
4122,2026-03-12 17:59:55.074,NSE_INDEX|Nifty 50,1773289033862,2026-03-12 09:47:13,23601.8,0.0,,None
4123,2026-03-12 17:59:55.074,NSE_INDEX|Nifty 50,1773289034378,2026-03-12 09:47:14,23601.75,0.0,,None
4124,2026-03-12 17:59:55.074,NSE_INDEX|Nifty 50,1773289034952,2026-03-12 09:47:14,23601.95,0.0,,None
4125,2026-03-12 17:59:55.074,NSE_INDEX|Nifty 50,1773289035895,2026-03-12 09:47:15,23603.7,0.0,,None
4126,2026-03-12 17:59:55.075,NSE_INDEX|Nifty 50,1773289036357,2026-03-12 09:47:16,23603.1,0.0,,None
4127,2026-03-12 17:59:55.075,NSE_INDEX|Nifty 50,1773289036892,2026-03-12 09:47:16,23603.45,0.0,,None
4128,2026-03-12 17:59:55.075,NSE_INDEX|Nifty 50,1773289037382,2026-03-12 09:47:17,23604.5,0.0,,None
4129,2026-03-12 17:59:55.075,NSE_INDEX|Nifty 50,1773289037897,2026-03-12 09:47:17,23605.15,0.0,,None
4130,2026-03-12 17:59:55.075,NSE_INDEX|Nifty 50,1773289038862,2026-03-12 09:47:18,23606.25,0.0,,None
4131,2026-03-12 17:59:55.076,NSE_INDEX|Nifty 50,1773289039425,2026-03-12 09:47:19,23605.75,0.0,,None
4132,2026-03-12 17:59:55.076,NSE_INDEX|Nifty 50,1773289039861,2026-03-12 09:47:19,23606.45,0.0,,None
4133,2026-03-12 17:59:55.076,NSE_INDEX|Nifty 50,1773289041404,2026-03-12 09:47:21,23608.2,0.0,,None
4134,2026-03-12 17:59:55.076,NSE_INDEX|Nifty 50,1773289041857,2026-03-12 09:47:21,23608.7,0.0,,None
4135,2026-03-12 17:59:55.076,NSE_INDEX|Nifty 50,1773289042446,2026-03-12 09:47:22,23606.9,0.0,,None
4136,2026-03-12 17:59:55.077,NSE_INDEX|Nifty 50,1773289042861,2026-03-12 09:47:22,23607.1,0.0,,None
4137,2026-03-12 17:59:55.077,NSE_INDEX|Nifty 50,1773289043354,2026-03-12 09:47:23,23606.75,0.0,,None
4138,2026-03-12 17:59:55.077,NSE_INDEX|Nifty 50,1773289043898,2026-03-12 09:47:23,23606.8,0.0,,None
4139,2026-03-12 17:59:55.077,NSE_INDEX|Nifty 50,1773289044908,2026-03-12 09:47:24,23603.9,0.0,,None
4140,2026-03-12 17:59:55.078,NSE_INDEX|Nifty 50,1773289045877,2026-03-12 09:47:25,23603.8,0.0,,None
4141,2026-03-12 17:59:55.078,NSE_INDEX|Nifty 50,1773289046399,2026-03-12 09:47:26,23603.3,0.0,,None
4142,2026-03-12 17:59:55.078,NSE_INDEX|Nifty 50,1773289046876,2026-03-12 09:47:26,23604.1,0.0,,None
4143,2026-03-12 17:59:55.079,NSE_INDEX|Nifty 50,1773289047400,2026-03-12 09:47:27,23603.45,0.0,,None
4144,2026-03-12 17:59:55.079,NSE_INDEX|Nifty 50,1773289047937,2026-03-12 09:47:27,23603.8,0.0,,None
4145,2026-03-12 17:59:55.080,NSE_INDEX|Nifty 50,1773289048361,2026-03-12 09:47:28,23603.85,0.0,,None
4146,2026-03-12 17:59:55.080,NSE_INDEX|Nifty 50,1773289048917,2026-03-12 09:47:28,23601.85,0.0,,None
4147,2026-03-12 17:59:55.080,NSE_INDEX|Nifty 50,1773289049924,2026-03-12 09:47:29,23602.1,0.0,,None
4148,2026-03-12 17:59:55.081,NSE_INDEX|Nifty 50,1773289050445,2026-03-12 09:47:30,23602.9,0.0,,None
4149,2026-03-12 17:59:55.081,NSE_INDEX|Nifty 50,1773289050892,2026-03-12 09:47:30,23602.95,0.0,,None
4150,2026-03-12 17:59:55.081,NSE_INDEX|Nifty 50,1773289051409,2026-03-12 09:47:31,23603.4,0.0,,None
4151,2026-03-12 17:59:55.081,NSE_INDEX|Nifty 50,1773289052377,2026-03-12 09:47:32,23604.65,0.0,,None
4152,2026-03-12 17:59:55.081,NSE_INDEX|Nifty 50,1773289053384,2026-03-12 09:47:33,23606.25,0.0,,None
4153,2026-03-12 17:59:55.082,NSE_INDEX|Nifty 50,1773289053887,2026-03-12 09:47:33,23605.75,0.0,,None
4154,2026-03-12 17:59:55.082,NSE_INDEX|Nifty 50,1773289054449,2026-03-12 09:47:34,23606.0,0.0,,None
4155,2026-03-12 17:59:55.082,NSE_INDEX|Nifty 50,1773289054852,2026-03-12 09:47:34,23606.8,0.0,,None
4156,2026-03-12 17:59:55.082,NSE_INDEX|Nifty 50,1773289055357,2026-03-12 09:47:35,23607.15,0.0,,None
4157,2026-03-12 17:59:55.082,NSE_INDEX|Nifty 50,1773289055882,2026-03-12 09:47:35,23607.4,0.0,,None
4158,2026-03-12 17:59:55.083,NSE_INDEX|Nifty 50,1773289056393,2026-03-12 09:47:36,23607.45,0.0,,None
4159,2026-03-12 17:59:55.083,NSE_INDEX|Nifty 50,1773289056947,2026-03-12 09:47:36,23606.85,0.0,,None
4160,2026-03-12 17:59:55.083,NSE_INDEX|Nifty 50,1773289057859,2026-03-12 09:47:37,23606.35,0.0,,None
4161,2026-03-12 17:59:55.083,NSE_INDEX|Nifty 50,1773289058357,2026-03-12 09:47:38,23606.0,0.0,,None
4162,2026-03-12 17:59:55.084,NSE_INDEX|Nifty 50,1773289058872,2026-03-12 09:47:38,23607.15,0.0,,None
4163,2026-03-12 17:59:55.084,NSE_INDEX|Nifty 50,1773289059400,2026-03-12 09:47:39,23606.15,0.0,,None
4164,2026-03-12 17:59:55.085,NSE_INDEX|Nifty 50,1773289060357,2026-03-12 09:47:40,23606.5,0.0,,None
4165,2026-03-12 17:59:55.085,NSE_INDEX|Nifty 50,1773289060854,2026-03-12 09:47:40,23607.45,0.0,,None
4166,2026-03-12 17:59:55.086,NSE_INDEX|Nifty 50,1773289061357,2026-03-12 09:47:41,23604.7,0.0,,None
4167,2026-03-12 17:59:55.087,NSE_INDEX|Nifty 50,1773289061909,2026-03-12 09:47:41,23603.2,0.0,,None
4168,2026-03-12 17:59:55.087,NSE_INDEX|Nifty 50,1773289062385,2026-03-12 09:47:42,23604.35,0.0,,None
4169,2026-03-12 17:59:55.088,NSE_INDEX|Nifty 50,1773289062897,2026-03-12 09:47:42,23602.75,0.0,,None
4170,2026-03-12 17:59:55.088,NSE_INDEX|Nifty 50,1773289063452,2026-03-12 09:47:43,23602.85,0.0,,None
4171,2026-03-12 17:59:55.088,NSE_INDEX|Nifty 50,1773289064860,2026-03-12 09:47:44,23602.45,0.0,,None
4172,2026-03-12 17:59:55.088,NSE_INDEX|Nifty 50,1773289065373,2026-03-12 09:47:45,23604.45,0.0,,None
4173,2026-03-12 17:59:55.089,NSE_INDEX|Nifty 50,1773289066374,2026-03-12 09:47:46,23603.05,0.0,,None
4174,2026-03-12 17:59:55.089,NSE_INDEX|Nifty 50,1773289066913,2026-03-12 09:47:46,23599.95,0.0,,None
4175,2026-03-12 17:59:55.089,NSE_INDEX|Nifty 50,1773289067375,2026-03-12 09:47:47,23603.0,0.0,,None
4176,2026-03-12 17:59:55.089,NSE_INDEX|Nifty 50,1773289067880,2026-03-12 09:47:47,23600.25,0.0,,None
4177,2026-03-12 17:59:55.089,NSE_INDEX|Nifty 50,1773289068936,2026-03-12 09:47:48,23598.8,0.0,,None
4178,2026-03-12 17:59:55.090,NSE_INDEX|Nifty 50,1773289069390,2026-03-12 09:47:49,23599.95,0.0,,None
4179,2026-03-12 17:59:55.090,NSE_INDEX|Nifty 50,1773289069880,2026-03-12 09:47:49,23597.95,0.0,,None
4180,2026-03-12 17:59:55.090,NSE_INDEX|Nifty 50,1773289070357,2026-03-12 09:47:50,23600.5,0.0,,None
4181,2026-03-12 17:59:55.090,NSE_INDEX|Nifty 50,1773289070874,2026-03-12 09:47:50,23599.25,0.0,,None
4182,2026-03-12 17:59:55.090,NSE_INDEX|Nifty 50,1773289071373,2026-03-12 09:47:51,23602.0,0.0,,None
4183,2026-03-12 17:59:55.091,NSE_INDEX|Nifty 50,1773289071903,2026-03-12 09:47:51,23599.0,0.0,,None
4184,2026-03-12 17:59:55.091,NSE_INDEX|Nifty 50,1773289072911,2026-03-12 09:47:52,23598.1,0.0,,None
4185,2026-03-12 17:59:55.091,NSE_INDEX|Nifty 50,1773289073354,2026-03-12 09:47:53,23598.45,0.0,,None
4186,2026-03-12 17:59:55.091,NSE_INDEX|Nifty 50,1773289073857,2026-03-12 09:47:53,23598.55,0.0,,None
4187,2026-03-12 17:59:55.091,NSE_INDEX|Nifty 50,1773289074353,2026-03-12 09:47:54,23598.75,0.0,,None
4188,2026-03-12 17:59:55.092,NSE_INDEX|Nifty 50,1773289074882,2026-03-12 09:47:54,23596.75,0.0,,None
4189,2026-03-12 17:59:55.093,NSE_INDEX|Nifty 50,1773289075863,2026-03-12 09:47:55,23595.65,0.0,,None
4190,2026-03-12 17:59:55.093,NSE_INDEX|Nifty 50,1773289076404,2026-03-12 09:47:56,23597.0,0.0,,None
4191,2026-03-12 17:59:55.094,NSE_INDEX|Nifty 50,1773289077360,2026-03-12 09:47:57,23596.0,0.0,,None
4192,2026-03-12 17:59:55.094,NSE_INDEX|Nifty 50,1773289077888,2026-03-12 09:47:57,23596.9,0.0,,None
4193,2026-03-12 17:59:55.094,NSE_INDEX|Nifty 50,1773289078371,2026-03-12 09:47:58,23597.0,0.0,,None
4194,2026-03-12 17:59:55.094,NSE_INDEX|Nifty 50,1773289078854,2026-03-12 09:47:58,23596.9,0.0,,None
4195,2026-03-12 17:59:55.095,NSE_INDEX|Nifty 50,1773289079857,2026-03-12 09:47:59,23599.35,0.0,,None
4196,2026-03-12 17:59:55.095,NSE_INDEX|Nifty 50,1773289080867,2026-03-12 09:48:00,23600.9,0.0,,None
